dumb;star_name_string;date;time;jd;observer;site;resolution;lambda_min;lambda_max;file;image;last_update;comment
0;axper;2018-10-09;9:56;58400.831;DBO;WCO-UK;1010;3901;7380;asdb_axper_20181009_830.fit;asdb_axper_20181009_830.png;1615213583;
0;axper;2018-10-11;0:53;58402.454;JRF;MTP-US;685;3835;7396;asdb_axper_20181011_453.fit;asdb_axper_20181011_453.png;1615213583;
0;axper;2018-10-13;2:21;58404.932;PSO;TAT-HU;1764;4448;5164;asdb_axper_20181013_931.fit;asdb_axper_20181013_931.png;1615213583;
0;axper;2018-10-14;0:27;58405.019;PSO;TAT-HU;2331;5488;6200;asdb_axper_20181014_019.fit;asdb_axper_20181014_019.png;1615213583;
0;axper;2018-10-19;1:02;58410.877;BER;BVO-IT;5634;6362;6790;asdb_axper_20181019_876.fit;asdb_axper_20181019_876.png;1615213583;
0;axper;2018-10-26;9:54;58417.83;DBO;WCO-UK;1129;3901;7380;asdb_axper_20181026_829.fit;asdb_axper_20181026_829.png;1615213583;
0;axper;2018-10-31;2:47;58422.95;PSO;TAT-HU;2700;8089;8787;asdb_axper_20181031_949.fit;asdb_axper_20181031_949.png;1615213583;
0;axper;2018-11-09;0:16;58431.845;BER;BVO-IT;5961;6378;6785;asdb_axper_20181109_844.fit;asdb_axper_20181109_844.png;1615213583;
0;axper;2018-11-10;9:46;58432.408;JRF;MTP-US;559;3700;7400;asdb_axper_20181110_407.fit;asdb_axper_20181110_407.png;1615213583;
0;axper;2018-11-18;0:50;58440.868;FBO;SJI-FR;1000;4000;7501;asdb_axper_20181118_868.fit;asdb_axper_20181118_868.png;1615213583;
0;axper;2018-11-21;9:41;58443.82;DBO;WCO-UK;1118;3901;7379;asdb_axper_20181121_820.fit;asdb_axper_20181121_820.png;1615213583;
0;axper;2018-11-26;6:35;58448.275;JRF;UHO-US;1016;6103;9651;asdb_axper_20181126_274.fit;asdb_axper_20181126_274.png;1615213583;
0;axper;2018-11-29;4:16;58451.178;FAS;DCO-US;937;3726;7275;asdb_axper_20181129_178.fit;asdb_axper_20181129_178.png;1615213583;
0;axper;2018-12-01;7:27;58453.311;JRF;UHO-US;555;3641;7401;asdb_axper_20181201_310.fit;asdb_axper_20181201_310.png;1615213583;
0;axper;2018-12-04;5:33;58456.232;JRF;UHO-US;564;3701;7400;asdb_axper_20181204_231.fit;asdb_axper_20181204_231.png;1615213583;
0;axper;2018-12-13;4:40;58465.195;FAS;DCO-US;984;3726;7275;asdb_axper_20181213_194.fit;asdb_axper_20181213_194.png;1615213583;
0;axper;2018-12-13;8:23;58465.766;DBO;WCO-UK;1097;3901;7379;asdb_axper_20181213_766.fit;asdb_axper_20181213_766.png;1615213583;
0;axper;2018-12-25;9:48;58477.825;BUI;PSC-FR;1126;5757;7261;asdb_axper_20181225_825.fit;asdb_axper_20181225_825.png;1615213583;
0;axper;2018-12-29;8:42;58481.78;FCA;PAG-SP;1081;3889;7428;asdb_axper_20181229_779.fit;asdb_axper_20181229_779.png;1615213583;
0;axper;2018-12-29;0:39;58481.861;DBO;WCO-UK;1107;3901;7379;asdb_axper_20181229_861.fit;asdb_axper_20181229_861.png;1615213583;
0;axper;2018-12-30;3:08;58482.131;FAS;DCO-US;973;3727;7276;asdb_axper_20181230_130.fit;asdb_axper_20181230_130.png;1615213583;
0;axper;2019-01-18;0:47;58501.866;PSO;TAT-HU;683;3609;7886;asdb_axper_20190118_866.fit;asdb_axper_20190118_866.png;1615213583;
0;axper;2019-01-24;9:13;58507.801;FCA;PAG-SP;963;3822;7363;asdb_axper_20190124_801.fit;asdb_axper_20190124_801.png;1615213583;
0;axper;2019-01-28;0:07;58511.839;DBO;WCO-UK;1118;3901;7380;asdb_axper_20190128_838.fit;asdb_axper_20190128_838.png;1615213583;
0;axper;2019-02-12;2:48;58526.117;FAS;DCO-US;899;3727;7276;asdb_axper_20190212_116.fit;asdb_axper_20190212_116.png;1615213583;
0;axper;2019-02-17;1:15;58531.886;CBO;OCT-FR;501;3700;7570;asdb_axper_20190217_886.fit;asdb_axper_20190217_886.png;1615213583;
0;axper;2019-02-22;0:20;58536.848;DBO;WCO-UK;1094;3901;7380;asdb_axper_20190222_847.fit;asdb_axper_20190222_847.png;1615213583;
0;axper;2019-02-26;2:17;58540.929;CBO;OCT-FR;502;3700;7570;asdb_axper_20190226_928.fit;asdb_axper_20190226_928.png;1615213583;
0;axper;2019-03-14;3:09;58556.132;FAS;DCO-US;1002;3725;7274;asdb_axper_20190314_131.fit;asdb_axper_20190314_131.png;1615213583;
0;axper;2019-03-15;3:08;58557.131;FAS;DCO-US;995;3727;7275;asdb_axper_20190315_130.fit;asdb_axper_20190315_130.png;1615213583;
0;axper;2019-03-18;1:09;58560.882;CBO;OCT-FR;508;3700;7570;asdb_axper_20190318_881.fit;asdb_axper_20190318_881.png;1615213583;
0;axper;2019-03-24;9:36;58566.817;FCA;PAG-SP;890;3854;7395;asdb_axper_20190324_816.fit;asdb_axper_20190324_816.png;1615213583;
0;axper;2019-03-24;0:15;58566.844;DBO;WCO-UK;1105;3901;7380;asdb_axper_20190324_844.fit;asdb_axper_20190324_844.png;1615213583;
0;axper;2019-04-10;0:56;58583.872;DBO;WCO-UK;1124;3901;7380;asdb_axper_20190410_872.fit;asdb_axper_20190410_872.png;1615213583;
0;axper;2019-04-11;1:04;58584.878;CBO;OCT-FR;507;3700;7570;asdb_axper_20190411_877.fit;asdb_axper_20190411_877.png;1615213583;
0;axper;2019-04-13;0:22;58586.849;JGF;SMM-SP;9000;4052;7762;asdb_axper_20190413_848.fit;asdb_axper_20190413_848.png;1615213583;
0;axper;2019-04-20;1:13;58593.884;CBO;OCT-FR;505;3700;7570;asdb_axper_20190420_884.fit;asdb_axper_20190420_884.png;1615213583;
0;axper;2019-04-24;0:39;58597.861;CBO;OCT-FR;504;3700;7570;asdb_axper_20190424_860.fit;asdb_axper_20190424_860.png;1615213583;
0;axper;2019-05-12;1:32;58615.064;CBO;OCT-FR;501;3700;7570;asdb_axper_20190512_063.fit;asdb_axper_20190512_063.png;1615213583;
0;axper;2019-06-01;1:33;58635.065;CBO;OCT-FR;500;3700;7570;asdb_axper_20190601_064.fit;asdb_axper_20190601_064.png;1615213583;
0;axper;2019-06-13;1:00;58647.042;CBO;OCT-FR;503;3700;7570;asdb_axper_20190613_042.fit;asdb_axper_20190613_042.png;1615213583;
0;axper;2019-06-21;3:48;58655.992;CBO;OCT-FR;507;3700;7570;asdb_axper_20190621_992.fit;asdb_axper_20190621_992.png;1615213583;
0;axper;2019-06-27;0:18;58661.013;CBO;OCT-FR;505;3700;7570;asdb_axper_20190627_013.fit;asdb_axper_20190627_013.png;1615213583;
0;axper;2019-07-05;3:12;58669.967;CBO;OCT-FR;506;3700;7570;asdb_axper_20190705_966.fit;asdb_axper_20190705_966.png;1615213583;
0;axper;2019-07-16;0:57;58680.04;CBO;OCT-FR;510;3700;7570;asdb_axper_20190716_039.fit;asdb_axper_20190716_039.png;1615213583;
0;axper;2019-07-25;0:43;58689.03;CBO;OCT-FR;506;3700;7570;asdb_axper_20190725_030.fit;asdb_axper_20190725_030.png;1615213583;
0;axper;2019-08-04;1:14;58699.052;VLE;OHP-FR;514;3700;7300;asdb_axper_20190804_052.fit;asdb_axper_20190804_052.png;1615213583;
0;axper;2019-08-12;1:27;58707.894;DBO;WCO-UK;1139;3901;7380;asdb_axper_20190812_894.fit;asdb_axper_20190812_894.png;1615213583;
0;axper;2019-08-15;6:27;58710.269;LES;MRO-CA;14000;4031;7955;asdb_axper_20190815_269.fit;asdb_axper_20190815_269.png;1615213583;
0;axper;2019-09-14;1:43;58740.905;DBO;WCO-UK;1149;3900;7381;asdb_axper_20190914_904.fit;asdb_axper_20190914_904.png;1615213583;
0;axper;2019-09-19;6:55;58745.288;FAS;DCO-US;1069;3713;7299;asdb_axper_20190919_288.fit;asdb_axper_20190919_288.png;1615213583;
0;axper;2019-10-03;5:50;58759.243;FAS;DCO-US;1040;3711;7299;asdb_axper_20191003_243.fit;asdb_axper_20191003_243.png;1615213583;
0;axper;2019-10-11;7:03;58767.294;LES;MRO-CA;14000;4031;7955;asdb_axper_20191011_294.fit;asdb_axper_20191011_294.png;1615213583;
0;axper;2019-10-15;0:38;58771.86;PCA;LEC-IT;543;3702;7200;asdb_axper_20191015_860.fit;asdb_axper_20191015_860.png;1615213583;
0;axper;2019-10-27;9:32;58783.814;DBO;WCO-UK;1132;3900;7381;asdb_axper_20191027_814.fit;asdb_axper_20191027_814.png;1615213583;
0;axper;2019-10-29;6:06;58785.255;FAS;DCO-US;967;3718;7308;asdb_axper_20191029_254.fit;asdb_axper_20191029_254.png;1615213583;
0;axper;2019-10-29;2:18;58785.929;FCA;PAG-SP;1151;3725;7263;asdb_axper_20191029_929.fit;asdb_axper_20191029_929.png;1615213583;
0;axper;2019-10-31;9:35;58787.4;JRF;MTP-US;466;3660;7395;asdb_axper_20191031_399.fit;asdb_axper_20191031_399.png;1615213583;
0;axper;2019-11-03;9:35;58790.4;JRF;MTP-US;801;6256;9591;asdb_axper_20191103_399.fit;asdb_axper_20191103_399.png;1615213583;
0;axper;2019-11-13;4:23;58800.183;FAS;DCO-US;987;3721;7307;asdb_axper_20191113_183.fit;asdb_axper_20191113_183.png;1615213583;
0;axper;2019-11-23;3:20;58810.139;FAS;DCO-US;1018;3726;7275;asdb_axper_20191123_139.fit;asdb_axper_20191123_139.png;1615213583;
0;axper;2019-11-24;0:27;58811.852;FTE;SMM-SP;9000;4250;7200;asdb_axper_20191124_852.fit;asdb_axper_20191124_852.png;1615213583;
0;axper;2019-12-02;4:20;58819.181;FAS;DCO-US;1042;3718;7307;asdb_axper_20191202_181.fit;asdb_axper_20191202_181.png;1615213583;
0;axper;2019-12-03;3:28;58820.978;CBO;OCT-FR;505;3700;7570;asdb_axper_20191203_978.fit;asdb_axper_20191203_978.png;1615213583;
0;axper;2019-12-04;9:38;58821.818;DBO;WCO-UK;1070;3901;7380;asdb_axper_20191204_818.fit;asdb_axper_20191204_818.png;1615213583;
0;axper;2019-12-11;9:49;58828.826;FTE;SMM-SP;9000;4100;7300;asdb_axper_20191211_825.fit;asdb_axper_20191211_825.png;1615213583;
0;axper;2019-12-18;6:15;58835.261;FAS;DCO-US;1034;3714;7302;asdb_axper_20191218_260.fit;asdb_axper_20191218_260.png;1615213583;
0;axper;2019-12-20;5:44;58837.239;FAS;DCO-US;1010;3715;7304;asdb_axper_20191220_239.fit;asdb_axper_20191220_239.png;1615213583;
0;axper;2019-12-25;0:13;58842.842;FTE;ORS-FR;11000;4100;7300;asdb_axper_20191225_842.fit;asdb_axper_20191225_842.png;1615213583;
0;axper;2019-12-29;4:08;58846.172;FAS;DCO-US;1034;3714;7303;asdb_axper_20191229_172.fit;asdb_axper_20191229_172.png;1615213583;
0;axper;2019-12-29;2:39;58846.944;CBO;OCT-FR;506;3700;7570;asdb_axper_20191229_944.fit;asdb_axper_20191229_944.png;1615213583;
0;axper;2020-01-01;1:55;58849.913;PAD;KOL-SK;822;3800;7590;asdb_axper_20200101_913.fit;asdb_axper_20200101_913.png;1615213583;
0;axper;2020-01-03;4:58;58851.207;FAS;DCO-US;1024;3716;7305;asdb_axper_20200103_207.fit;asdb_axper_20200103_207.png;1615213583;
0;axper;2020-01-06;4:24;58854.184;FAS;DCO-US;1032;3716;7305;asdb_axper_20200106_183.fit;asdb_axper_20200106_183.png;1615213583;
0;axper;2020-01-06;3:16;58854.97;DBO;WCO-UK;1082;3901;7380;asdb_axper_20200106_969.fit;asdb_axper_20200106_969.png;1615213583;
0;axper;2020-01-11;4:56;58859.206;FAS;DCO-US;1033;3716;7305;asdb_axper_20200111_206.fit;asdb_axper_20200111_206.png;1615213583;
0;axper;2020-01-12;3:38;58860.152;FAS;DCO-US;1018;3715;7305;asdb_axper_20200112_151.fit;asdb_axper_20200112_151.png;1615213583;
0;axper;2020-01-17;2:35;58865.941;DBO;WCO-UK;1126;3900;7381;asdb_axper_20200117_941.fit;asdb_axper_20200117_941.png;1615213583;
0;axper;2020-01-21;3:50;58869.993;CBO;OCT-FR;504;3700;7570;asdb_axper_20200121_993.fit;asdb_axper_20200121_993.png;1615213583;
0;axper;2020-01-23;3:36;58871.15;FAS;DCO-US;1034;3717;7305;asdb_axper_20200123_150.fit;asdb_axper_20200123_150.png;1615213583;
0;axper;2020-01-27;3:48;58875.159;FAS;DCO-US;1021;3716;7304;asdb_axper_20200127_158.fit;asdb_axper_20200127_158.png;1615213583;
0;axper;2020-02-07;0:33;58886.857;LSO;NIE-PL;901;4227;7066;asdb_axper_20200207_856.fit;asdb_axper_20200207_856.png;1615213583;
0;axper;2020-02-14;3:05;58893.129;FAS;DCO-US;1007;3717;7305;asdb_axper_20200214_128.fit;asdb_axper_20200214_128.png;1615213584;
0;axper;2020-02-20;3:06;58899.13;FAS;DCO-US;989;3716;7304;asdb_axper_20200220_129.fit;asdb_axper_20200220_129.png;1615213584;
0;axper;2020-02-20;2:15;58899.927;CBO;OCT-FR;508;3700;7570;asdb_axper_20200220_927.fit;asdb_axper_20200220_927.png;1615213584;
0;axper;2020-02-25;3:09;58904.132;FAS;DCO-US;974;3718;7305;asdb_axper_20200225_131.fit;asdb_axper_20200225_131.png;1615213584;
0;axper;2020-02-27;3:06;58906.129;FAS;DCO-US;1015;3718;7304;asdb_axper_20200227_129.fit;asdb_axper_20200227_129.png;1615213584;
0;axper;2020-03-02;2:34;58910.941;DBO;WCO-UK;1081;3901;7380;asdb_axper_20200302_940.fit;asdb_axper_20200302_940.png;1615213584;
0;axper;2020-03-23;0:21;58931.848;DBO;WCO-UK;1038;3901;7380;asdb_axper_20200323_848.fit;asdb_axper_20200323_848.png;1615213584;
0;axper;2020-03-24;0:17;58932.846;CBO;OCT-FR;503;3700;7570;asdb_axper_20200324_845.fit;asdb_axper_20200324_845.png;1615213584;
0;axper;2020-04-08;0:10;58947.841;CBO;OCT-FR;506;3700;7570;asdb_axper_20200408_840.fit;asdb_axper_20200408_840.png;1615213584;
0;axper;2020-07-12;3:40;59042.986;DBO;WCO-UK;1083;3901;7381;asdb_axper_20200712_986.fit;asdb_axper_20200712_986.png;1615213584;
0;axper;2020-07-13;0:18;59043.013;TMEPAD;KOL-SK;872;4000;7590;asdb_axper_20200713_013.fit;asdb_axper_20200713_013.png;1615213584;
0;axper;2020-07-28;0:44;59058.031;TMEPAD;KOL-SK;982;4000;7590;asdb_axper_20200728_031.fit;asdb_axper_20200728_031.png;1615213584;
0;axper;2020-07-28;3:20;59058.973;DBO;WCO-UK;1141;3901;7380;asdb_axper_20200728_972.fit;asdb_axper_20200728_972.png;1615213584;
0;axper;2020-08-01;6:49;59062.285;LES;MRO-CA;14000;4031;7955;asdb_axper_20200801_284.fit;asdb_axper_20200801_284.png;1615213584;
0;axper;2020-08-13;0:19;59074.014;PAD;KOL-SK;943;3750;7590;asdb_axper_20200813_013.fit;asdb_axper_20200813_013.png;1615213584;
0;axper;2020-08-16;6:01;59077.251;LES;MRO-CA;14000;4031;7955;asdb_axper_20200816_251.fit;asdb_axper_20200816_251.png;1615213584;
0;axper;2020-08-22;3:31;59083.98;PAD;KOL-SK;1032;3800;7590;asdb_axper_20200822_980.fit;asdb_axper_20200822_980.png;1615213584;
0;axper;2020-08-24;1:57;59085.915;FCA;PAG-SP;1135;3826;7365;asdb_axper_20200824_914.fit;asdb_axper_20200824_914.png;1615213584;
0;axper;2020-09-10;0:28;59102.02;PAD;KOL-SK;902;3900;7590;asdb_axper_20200910_019.fit;asdb_axper_20200910_019.png;1615213584;
0;axper;2020-09-10;0:36;59102.025;KGU;KGH-UK;579;3745;7377;asdb_axper_20200910_025.fit;asdb_axper_20200910_025.png;1615213584;
0;axper;2020-09-12;3:18;59104.971;DBO;WCO-UK;1007;3900;7381;asdb_axper_20200912_971.fit;asdb_axper_20200912_971.png;1615213584;
0;axper;2020-09-13;2:08;59105.922;DBO;WCO-UK;1016;3900;7381;asdb_axper_20200913_922.fit;asdb_axper_20200913_922.png;1615213584;
0;axper;2020-09-18;4:55;59110.205;LES;MRO-CA;14000;4031;7955;asdb_axper_20200918_205.fit;asdb_axper_20200918_205.png;1615213584;
0;axper;2020-09-21;0:40;59113.861;PAD;KOL-SK;876;3850;7590;asdb_axper_20200921_861.fit;asdb_axper_20200921_861.png;1615213584;
0;axper;2020-10-09;6:44;59131.281;LES;MRO-CA;14000;4031;7955;asdb_axper_20201009_280.fit;asdb_axper_20201009_280.png;1615213584;
0;axper;2020-10-12;7:25;59134.309;FAS;DCO-US;991;3710;7299;asdb_axper_20201012_309.fit;asdb_axper_20201012_309.png;1615213584;
0;axper;2020-10-17;3:43;59139.155;CUR;YGU-US;586;3900;7405;asdb_axper_20201017_155.fit;asdb_axper_20201017_155.png;1615213584;
0;axper;2020-10-17;5:17;59139.221;KSH;CAR-US;1000;3900;7200;asdb_axper_20201017_221.fit;asdb_axper_20201017_221.png;1615213584;
0;axper;2020-10-22;3:52;59144.162;FAS;DCO-US;1047;3713;7299;asdb_axper_20201022_161.fit;asdb_axper_20201022_161.png;1615213584;
0;axper;2020-10-22;3:03;59144.961;PAD;KOL-SK;822;3900;7590;asdb_axper_20201022_961.fit;asdb_axper_20201022_961.png;1615213584;
0;axper;2020-10-23;9:22;59145.807;DBO;WCO-UK;1046;3901;7381;asdb_axper_20201023_807.fit;asdb_axper_20201023_807.png;1615213584;
0;axper;2020-10-24;1:43;59146.905;JGF;SMM-SP;9500;4052;7761;asdb_axper_20201024_905.fit;asdb_axper_20201024_905.png;1615213584;
0;axper;2020-10-30;3:35;59152.15;KSH;CAR-US;1000;3900;7200;asdb_axper_20201030_150.fit;asdb_axper_20201030_150.png;1615213584;
0;axper;2020-10-30;5:22;59152.224;FAS;DCO-US;1000;3718;7304;asdb_axper_20201030_223.fit;asdb_axper_20201030_223.png;1615213584;
0;axper;2020-11-05;5:22;59158.224;LES;MRO-CA;14000;4031;7955;asdb_axper_20201105_224.fit;asdb_axper_20201105_224.png;1615213584;
